,singleSetAffix,affixName,affixDisplayName,affixTitle,affixId,levelRequirement,type,standardAffixEffectModifier,rerollChance,group,canRollOn,specificRerollChances,rollsOn,classSpecificity,tiers,titleType,t6Compatibility,affixProperties,rarityTier
60,False,Chance To Blind,Chance to Blind on Hit,of Blinding,60,5,1,0,0.8,1,"[5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 23, 24, 17]","[{'equipmentType': 14, 'rerollChance': 0}, {'equipmentType': 6, 'rerollChance': 0}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 14, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
56,False,Chance To Chill,Chance to Chill on Hit,of Sleet,56,0,1,0,0.5,1,"[5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 23, 24, 17]","[{'equipmentType': 10, 'rerollChance': 0}, {'equipmentType': 8, 'rerollChance': 0}, {'equipmentType': 15, 'rerollChance': 0}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 3, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
47,False,Chance To Chill Attackers,Chance To Chill Attackers,of the Tundra,47,16,1,0.17,0.5,7,"[18, 19]","[{'equipmentType': 18, 'rerollChance': 0.7}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.3, 'max': 10.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.71, 'max': 20.2}]}]",0,0,"[{'modDisplayName': None, 'property': 73, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
55,False,Chance To Ignite,Chance to Ignite on Hit,of Conflagration,55,0,1,0,0.5,3,"[5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 23, 24, 20, 17]","[{'equipmentType': 10, 'rerollChance': 0}, {'equipmentType': 15, 'rerollChance': 0}, {'equipmentType': 8, 'rerollChance': 0}, {'equipmentType': 9, 'rerollChance': 0.1}, {'equipmentType': 16, 'rerollChance': 0.1}, {'equipmentType': 5, 'rerollChance': 0.2}, {'equipmentType': 12, 'rerollChance': 0.2}, {'equipmentType': 23, 'rerollChance': 0.2}, {'equipmentType': 24, 'rerollChance': 0.2}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 1, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
54,False,Chance To Poison,Chance to Poison on Hit,of Venom,54,13,1,0,0.5,3,"[5, 6, 7, 8, 9, 24, 12, 13, 14, 15, 16, 23, 17]","[{'equipmentType': 9, 'rerollChance': 0.7}, {'equipmentType': 8, 'rerollChance': 0.7}, {'equipmentType': 16, 'rerollChance': 0.7}, {'equipmentType': 15, 'rerollChance': 0.7}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 7, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
85,False,Chance To Shock,Chance to Shock on Hit,of Static,85,20,1,0,0.5,3,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 23, 17]","[{'equipmentType': 10, 'rerollChance': 0}, {'equipmentType': 8, 'rerollChance': 0}, {'equipmentType': 15, 'rerollChance': 0}, {'equipmentType': 23, 'rerollChance': 0.8}, {'equipmentType': 17, 'rerollChance': 0.8}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 5, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
94,False,Chance To Shock Attackers,Chance To Shock Attackers,of Static,94,33,1,0.17,0.6,7,"[18, 19]","[{'equipmentType': 22, 'rerollChance': 0.1}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.3, 'max': 10.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.71, 'max': 20.2}]}]",0,0,"[{'modDisplayName': None, 'property': 87, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
57,False,Chance To Slow,Chance to Slow on Hit,of Lethargy,57,0,1,0,0.75,1,"[5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 23, 24, 17]","[{'equipmentType': 23, 'rerollChance': 0}, {'equipmentType': 17, 'rerollChance': 0}, {'equipmentType': 24, 'rerollChance': 0}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 6, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
48,False,Chance To Slow Attackers,Chance To Slow Attackers,of the Mire,48,16,1,0.17,0.5,7,"[18, 19]","[{'equipmentType': 18, 'rerollChance': 0.7}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.3, 'max': 10.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.71, 'max': 20.2}]}]",0,0,"[{'modDisplayName': None, 'property': 74, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
97,False,Critical Strike Avoidance,Critical Strike Avoidance,of Sanctuary,97,36,1,0,0.3,0,"[3, 4, 2, 21, 0]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.09}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.75}]}]",0,0,"[{'modDisplayName': None, 'property': 89, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T3
53,False,Damage Dealt To Mana,Damage Dealt to Mana Before Health,Indigo,53,40,0,0,0.85,0,"[1, 0]",[],0,5,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.04, 'max': 0.04}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.2}]}]",0,0,"[{'modDisplayName': None, 'property': 24, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
503,False,Dexterity,Dexterity,Dexterous,503,0,0,0,0.7,5,"[0, 1, 3, 21, 4, 22, 17]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 5, 'max': 6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 7, 'max': 8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 13, 'max': 16}]}]",0,0,"[{'modDisplayName': None, 'property': 22, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
11,False,Freeze Rate Multiplier,Freeze Rate Multiplier,of Freezing,11,10,1,0,0,1,"[10, 8, 15, 19]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.91, 'max': 10.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.31, 'max': 10.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 20.3, 'max': 3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 30.01, 'max': 4}]}]",0,0,"[{'modDisplayName': None, 'property': 67, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
20,False,Health On Kill,Health On Kill,of Glory,20,0,1,0,0,1,"[5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 23, 17]","[{'equipmentType': 8, 'rerollChance': 0.5}, {'equipmentType': 15, 'rerollChance': 0.5}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 5, 'max': 6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 7, 'max': 8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 9, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 18, 'max': 26}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 27, 'max': 36}]}]",0,0,"[{'modDisplayName': None, 'property': 38, 'specialTag': 3, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
44,False,Health On Melee Hit,Health On Melee Hit,of Hunger,44,0,1,0.75,0,1,"[5, 6, 7, 9, 12, 13, 14, 16]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 7, 'max': 9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 13, 'max': 16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 21, 'max': 29}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 30, 'max': 40}]}]",0,0,"[{'modDisplayName': None, 'property': 38, 'specialTag': 7, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
90,False,Health Regen,Health Regen Per Second,of Renewal,90,0,1,0,0,0,"[0, 3, 4]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 6, 'max': 7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 8, 'max': 10}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 11, 'max': 14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 18, 'max': 23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 24, 'max': 30}]}]",0,0,"[{'modDisplayName': None, 'property': 17, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
1,False,Increased Armour,Armour,of Defense,1,14,1,0,0.4,0,"[0, 1, 3, 18]","[{'equipmentType': 2, 'rerollChance': 0.5}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.26}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.27, 'max': 0.32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.48}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.49, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 10, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T3
46,False,All Resistances,All Resistances,of Defiance,46,55,1,0.17,0.7,0,[18],[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 30, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T2
4,False,Increased Cast Speed,Cast Speed,Shade's,4,0,0,0,0,2,"[10, 8, 6, 11, 15, 4, 19, 22]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.04, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.09}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.11}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 3, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T4
65,False,Increased Chance To Find Potions,Chance To Find Potions,Lucky,65,5,0,0,0.7,1,"[2, 21, 20]","[{'equipmentType': 2, 'rerollChance': 0}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.23, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.44}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.45, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.9, 'max': 10.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.11, 'max': 10.4}]}]",0,0,"[{'modDisplayName': None, 'property': 47, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T2
16,False,Increased Cold Damage,Cold Damage,Cryomancer's,16,0,0,0,0.5,2,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 2, 23, 24]","[{'equipmentType': 10, 'rerollChance': 0}, {'equipmentType': 8, 'rerollChance': 0}, {'equipmentType': 15, 'rerollChance': 0}, {'equipmentType': 5, 'rerollChance': 0.7}, {'equipmentType': 12, 'rerollChance': 0.7}, {'equipmentType': 7, 'rerollChance': 0.7}, {'equipmentType': 13, 'rerollChance': 0.7}, {'equipmentType': 14, 'rerollChance': 0.7}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.39}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.75, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.96, 'max': 10.2}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 4, 'modifierType': 1, 'setProperty': 0}]",T2
27,False,Increased Cooldown Recovery Speed,Increased Cooldown Recovery Speed,Lucid,27,10,0,0,0,3,[0],[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.2}]}]",0,0,"[{'modDisplayName': None, 'property': 70, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
5,False,Increased Critical Strike Chance,Critical Strike Chance,Assassin's,5,0,0,0,0.2,2,"[5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 17, 4]","[{'equipmentType': 14, 'rerollChance': 0}, {'equipmentType': 6, 'rerollChance': 0}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.26, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.6, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}]",0,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T4
72,False,Increased Damage Over Time,Damage Over Time,Blighted,72,0,0,0,0,2,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 17, 20, 21, 22, 23, 24, 4]","[{'equipmentType': 9, 'rerollChance': 0.7}, {'equipmentType': 16, 'rerollChance': 0.7}, {'equipmentType': 4, 'rerollChance': 0.5}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.39}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.75, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.96, 'max': 10.2}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 4096, 'modifierType': 1, 'setProperty': 0}]",T4
59,False,Increased Dodge Rating,Dodge Rating,of the Fox,59,16,1,0,0.6,0,"[1, 2, 3, 9, 20]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.29}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.38}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.75}]}]",0,0,"[{'modDisplayName': None, 'property': 11, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T2
9,False,Increased Elemental Damage,Elemental Damage,Shimmering,9,8,0,0,0,2,"[20, 21, 19, 10, 8, 15]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.09}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.33, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.55, 'max': 0.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.71, 'max': 0.9}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 128, 'modifierType': 1, 'setProperty': 0}]",T4
