,baseTypeName,displayName,baseTypeId,maxAffixes,affixEffectModifier,size,maxSockets,subItems
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Increased Bow Attack Speed', 'subTypeId': 432, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Added Bow Physical Damage', 'subTypeId': 433, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Added Bow Fire Damage', 'subTypeId': 434, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Acolyte Chance To Cast Marrow Shards When You Cast Transplant', 'subTypeId': 435, 'levelRequirement': 13, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Ward Gained when you create a Shadow', 'subTypeId': 437, 'levelRequirement': 18, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Damage of Shadows', 'subTypeId': 439, 'levelRequirement': 35, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Health Gained on Glancing Blow', 'subTypeId': 440, 'levelRequirement': 32, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Dodge Rating if Hit Recently', 'subTypeId': 442, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Crimson Shroud Chance on Melee Hit', 'subTypeId': 443, 'levelRequirement': 48, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Critical Strike Chance per Equipped Sword', 'subTypeId': 446, 'levelRequirement': 41, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Critical Strike Chance per Equipped Dagger', 'subTypeId': 448, 'levelRequirement': 41, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to gain Dusk Shroud When Hit', 'subTypeId': 449, 'levelRequirement': 43, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Bleed Chance per Equipped Sword', 'subTypeId': 451, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Poison Chance per Equipped Dagger', 'subTypeId': 453, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Dusk Shroud Chance on Melee Hit', 'subTypeId': 454, 'levelRequirement': 36, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Added Physical Throwing Damage while dual wielding', 'subTypeId': 457, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased damage while wielding a sword', 'subTypeId': 459, 'levelRequirement': 29, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased damage while wielding a dagger', 'subTypeId': 461, 'levelRequirement': 29, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased damage while wielding a bow', 'subTypeId': 463, 'levelRequirement': 29, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Ignite Effect', 'subTypeId': 468, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Poison Duration', 'subTypeId': 469, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Throwing Physical Damage', 'subTypeId': 471, 'levelRequirement': 41, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to Shred Armour on Throwing Hit', 'subTypeId': 473, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to Shred Armour on Melee Hit', 'subTypeId': 475, 'levelRequirement': 50, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to Shred Armour on Bow Hit', 'subTypeId': 477, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Armour Shred Effect', 'subTypeId': 479, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Armour Shred Duration', 'subTypeId': 481, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to Ignite on Bow Hit', 'subTypeId': 483, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to Slow on Bow Hit', 'subTypeId': 485, 'levelRequirement': 57, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Shadow Daggers Effect', 'subTypeId': 487, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Bow Elemental Damage', 'subTypeId': 489, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Chance to Bleed on Bow Hit', 'subTypeId': 494, 'levelRequirement': 27, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': ""Rogue Increased Area with Cinder Strike's First Strike"", 'subTypeId': 496, 'levelRequirement': 10, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased crit chance with Flurry', 'subTypeId': 498, 'levelRequirement': 4, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Physical penetration with Puncture', 'subTypeId': 500, 'levelRequirement': 5, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Strength', 'subTypeId': 501, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Intelligence', 'subTypeId': 502, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Dexterity', 'subTypeId': 503, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Attunement', 'subTypeId': 504, 'levelRequirement': 5, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Vitality', 'subTypeId': 505, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Spell Damage and Reduced Mana Cost', 'subTypeId': 506, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Throwing Damage and Reduced Mana Cost', 'subTypeId': 507, 'levelRequirement': 6, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased Area with Detonating Arrow', 'subTypeId': 509, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
101,Affix Shard,Affix Shard,101,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rogue Increased damage per arrow with Multishot', 'subTypeId': 511, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Augments an item to grant it a new property or improve an existing one.\\nPress F to open the Crafting Panel.', 'rerollChance': 0}"
102,Crafting Modifier Item,Rune,102,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rune of Shattering', 'subTypeId': 0, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Destroys an item, creating a random number of Affix Shards containing its powers.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0}"
102,Crafting Modifier Item,Rune,102,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rune of Refinement', 'subTypeId': 1, 'levelRequirement': 15, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Rerolls all affixes on an item within their tiers, but adds instability.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0.2}"
102,Crafting Modifier Item,Rune,102,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rune of Removal', 'subTypeId': 2, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Removes a random affix on an item, but adds instability.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0.3}"
102,Crafting Modifier Item,Rune,102,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rune of Cleansing', 'subTypeId': 3, 'levelRequirement': 25, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Removes all affixes from an item. Reduces instability to between 5 and 15.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0.3}"
102,Crafting Modifier Item,Rune,102,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Rune of Shaping', 'subTypeId': 4, 'levelRequirement': 55, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Rerolls all implicits on an item, but adds instability. This is more likely to result in a moderate roll.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0.5}"
103,Crafting Support Item,Glyph,103,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Glyph of the Guardian', 'subTypeId': 0, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Modifies the outcome of a craft.\\nCompletely mitigates a minor fracture. Reduces a damaging fracture to a minor fracture, or a destructive fracture to a damaging fracture. This glyph is always expended when crafting.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0}"
103,Crafting Support Item,Glyph,103,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Glyph of Stability', 'subTypeId': 1, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': '<color=#fff>Modifies the outcome of a craft, reducing the instability it adds by up to 60%.\\n<color=#999>Press [F] to open the Crafting Panel.</color>', 'rerollChance': 0}"
104,Key Items,Key,104,0,0,"{'x': 1, 'y': 1}",0,"{'displayName': 'Arena Key of Memory', 'subTypeId': 3, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'description': 'Opens the portal to The Endless Arena in The End of Time.\\nThe arena run started with this key begins with 100 waves already completed, or half the waves you completed in your previous arena run rounded to the nearest 10, whichever is higher.', 'rerollChance': 0}"
105,Lost Memory,,105,0,0,"{'x': 1, 'y': 1}",0,
