baseTypeName,baseTypeId,maxAffixes,affixEffectModifier,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,displayName,subTypeId,levelRequirement,itemTags,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Gold Ring,4,25,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Jade Ring,6,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Turquoise Ring,7,31,0,0.0,1.0,0,0,0,Hollow Finger,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,"[{'value': 0.4, 'property': 1, 'specialTag': 3, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 4, 'property': 0, 'specialTag': 0, 'tags': 544, 'type': 0, 'hideStatMod': 0}, {'value': 80, 'property': 14, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '+1 Maximum Skeleton', 'altText': ""Affects the Acolyte's Summon Skeleton skill"", 'setPart': 0, 'setItemRequirement': 0}]",Only brittle skin remains,IIwBgTKIOxSxA.png,True,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Ivory Ring,8,66,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Coral Ring,9,48,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Leatherbound Tome,0,0,0,0.0,1.0,0,0,0,Tome of Elements,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.15, 'property': 1, 'specialTag': 1, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 3, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.2, 'property': 51, 'specialTag': 0, 'tags': 128, 'type': 0, 'hideStatMod': 0}]","[{'description': '+15% chance to chill, shock, and ignite with elemental abilities', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The power of the elements is greatest in their most primal state,IIwBgTGJQ7CxA.png,True,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Lost Journal,1,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Stained Tome,2,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Copper Chalice,3,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Silver Grail,4,15,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Golden Chalice,5,37,0,0.0,1.0,0,0,0,Soulfire,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 60, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 10.6, 'property': 1, 'specialTag': 1, 'tags': 8, 'type': 0, 'hideStatMod': 1}, {'value': 10.6, 'property': 1, 'specialTag': 1, 'tags': 32, 'type': 0, 'hideStatMod': 1}]","[{'description': '+160% Chance to Ignite on Hit with Fire Skills and Necrotic Skills', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '60% increased fire damage if you have killed an enemy recently', 'altText': 'recently refers to the last 4 seconds', 'setPart': 0, 'setItemRequirement': 0}, {'description': '100% increased armor while ignited', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The souls of the damned burn with eternal fire,IIwBgTGIgrA7Cwg.png,True,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Grave Lantern,6,34,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Overgrowth Bloom,7,35,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Navigation Orb,8,61,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Broken Hilt,9,46,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Splintered Haft,10,65,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Defiled Bones,11,0,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Caged Souls,12,5,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Homunculus Bile,13,13,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Cursed Bones,14,33,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Runed Bones,15,51,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Decaying Homunculus,16,59,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Damned Souls,17,63,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Homunculus Blood,18,65,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Putrid Souls,19,71,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Runic Tome,20,0,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Arcane Quill,21,6,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Third Eye,22,12,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Scrivening Quill,23,41,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Ancient Tome,24,52,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Scrying Eye,25,58,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Warding Tome,26,64,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Rune Quill,27,72,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Elder Eye,28,76,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Dream Catcher,29,0,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Sage Antler,30,4,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Living Seed,31,11,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Ochre Antler,32,18,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Spriggan Seed,33,45,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Blood Catcher,34,53,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Frostborn Seed,35,67,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Spirit Catcher,36,70,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Woad Antler,37,75,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Sunrise Emblem,38,0,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Heretical Script,39,5,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Mournful Pennant,40,12,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Inscribed Tablet,41,29,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Solarum Banner,42,44,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Solar Commandment,43,50,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Argent Crest,44,58,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Dread Banner,45,63,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Tainted Effigy,46,77,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Ivory Dice,47,0,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Venom Phial,48,4,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Weathered Coins,49,16,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Stolen Tithe,50,44,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Oil Vial,51,51,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Jade Dice,52,55,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Ruby Dice,53,62,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Antidote Vial,54,68,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Ancient Coins,55,74,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Lost Anchor,56,80,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Stone Tablet,57,78,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relic,22,4,0.0,22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Dragon Heart,58,80,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Shortbow,0,0,0,0.0,10.05,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Birch Bow,1,6,0,0.0,0.98,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Salvaged Bow,2,13,0,0.0,10.05,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Imperial Bow,3,23,0,0.0,0.95,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Recurve Bow,4,30,0,0.0,10.05,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Northern Bow,5,43,0,0.0,0.98,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Longbow,6,50,0,0.0,0.92,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Dreadthorn Bow,7,58,0,0.0,0.98,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Serpent Bow,8,60,0,0.0,10.05,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Osprix Bow,9,62,0,0.0,0.98,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bows,23,4,0.6,23,1,0,0,0.95,1,16,0,0,[],Obsidian Bow,10,72,0,0.0,10.1,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Idol,25,2,-0.83,25,0,0,11,0.91,0,0,0,0,[],Small Eterran Idol,0,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Lagonian Idol,26,2,-0.83,26,0,0,11,0.91,0,0,0,0,[],Small Lagonian Idol,0,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humble Idol,27,2,-0.62,27,0,0,11,0.88,0,0,0,0,[],Humble Eterran Idol,0,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout Idol,28,2,-0.62,28,0,0,11,0.88,0,0,0,0,[],Stout Lagonian Idol,0,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Idol,29,2,-0.33,29,0,0,30,0.91,1,0,0,0,[],Grand Heorot Idol,0,0,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Idol,29,2,-0.33,29,0,0,30,0.91,1,0,0,0,[],Grand Glass Idol,1,0,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Idol,29,2,-0.33,29,0,0,30,0.91,1,0,0,0,[],Grand Solar Idol,2,0,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Idol,29,2,-0.33,29,0,0,30,0.91,1,0,0,0,[],Grand Bone Idol,3,0,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Idol,29,2,-0.33,29,0,0,30,0.91,1,0,0,0,[],Grand Majasan Idol,4,0,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large Idol,30,2,-0.33,30,0,0,30,0.91,1,0,0,0,[],Large Nomad Idol,0,0,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large Idol,30,2,-0.33,30,0,0,30,0.91,1,0,0,0,[],Large Arcane Idol,1,0,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large Idol,30,2,-0.33,30,0,0,30,0.91,1,0,0,0,[],Large Rahyeh Idol,2,0,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large Idol,30,2,-0.33,30,0,0,30,0.91,1,0,0,0,[],Large Immortal Idol,3,0,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large Idol,30,2,-0.33,30,0,0,30,0.91,1,0,0,0,[],Large Shadow Idol,4,0,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornate Idol,31,2,0.0,31,0,0,36,0.92,1,0,0,0,[],Ornate Heorot Idol,0,0,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornate Idol,31,2,0.0,31,0,0,36,0.92,1,0,0,0,[],Ornate Glass Idol,1,0,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornate Idol,31,2,0.0,31,0,0,36,0.92,1,0,0,0,[],Ornate Solar Idol,2,0,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornate Idol,31,2,0.0,31,0,0,36,0.92,1,0,0,0,[],Ornate Bone Idol,3,0,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornate Idol,31,2,0.0,31,0,0,36,0.92,1,0,0,0,[],Ornate Majasan Idol,4,0,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huge Idol,32,2,0.0,32,0,0,36,0.92,1,0,0,0,[],Huge Nomad Idol,0,0,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huge Idol,32,2,0.0,32,0,0,36,0.92,1,0,0,0,[],Huge Arcane Idol,1,0,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huge Idol,32,2,0.0,32,0,0,36,0.92,1,0,0,0,[],Huge Rahyeh Idol,2,0,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huge Idol,32,2,0.0,32,0,0,36,0.92,1,0,0,0,[],Huge Immortal Idol,3,0,0,0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huge Idol,32,2,0.0,32,0,0,36,0.92,1,0,0,0,[],Huge Shadow Idol,4,0,0,0.0,1.0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adorned Idol,33,2,-0.05,33,0,0,25,0.93,1,0,0,0,[],Adorned Heorot Idol,0,0,0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adorned Idol,33,2,-0.05,33,0,0,25,0.93,1,0,0,0,[],Adorned Arcane Idol,1,0,0,0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adorned Idol,33,2,-0.05,33,0,0,25,0.93,1,0,0,0,[],Adorned Rahyeh Idol,2,0,0,0.0,1.0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
