,baseTypeName,displayName,baseTypeId,maxAffixes,affixEffectModifier,size,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,subItems
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Solar Helm', 'subTypeId': 34, 'levelRequirement': 13, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 45, 'implicitMaxValue': 45}, {'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.1}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 4, 'subClassRequirement': 0, 'IMSetTier': 2, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Steel Cap', 'subTypeId': 35, 'levelRequirement': 28, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 85, 'implicitMaxValue': 85}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 4, 'subClassRequirement': 0, 'IMSetTier': 3, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Shadow Helm', 'subTypeId': 36, 'levelRequirement': 42, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 70, 'implicitMaxValue': 70}, {'property': 0, 'specialTag': 0, 'tags': 16, 'type': 1, 'implicitValue': 0.3, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 4, 'subClassRequirement': 0, 'IMSetTier': 4, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Bronze Helm', 'subTypeId': 37, 'levelRequirement': 60, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 150, 'implicitMaxValue': 150}, {'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.25}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 4, 'subClassRequirement': 0, 'IMSetTier': 5, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Dawn Helm', 'subTypeId': 38, 'levelRequirement': 68, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 300, 'implicitMaxValue': 300}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 4, 'subClassRequirement': 0, 'IMSetTier': 6, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Winged Helm', 'subTypeId': 39, 'levelRequirement': 70, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 210, 'implicitMaxValue': 210}, {'property': 89, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.35}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 4, 'subClassRequirement': 0, 'IMSetTier': 8, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Celestial Helm', 'subTypeId': 40, 'levelRequirement': 71, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 125, 'implicitMaxValue': 125}, {'property': 8, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.12}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 2, 'subClassRequirement': 0, 'IMSetTier': 8, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Horned Cowl', 'subTypeId': 41, 'levelRequirement': 70, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 142, 'implicitMaxValue': 142}, {'property': 51, 'specialTag': 1, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 1, 'subClassRequirement': 0, 'IMSetTier': 8, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Leather Mask', 'subTypeId': 42, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 11, 'implicitMaxValue': 11}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 5, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Cloth Hood', 'subTypeId': 43, 'levelRequirement': 7, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 18, 'implicitMaxValue': 18}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 3, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Verdant Hood', 'subTypeId': 44, 'levelRequirement': 24, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 16, 'implicitMaxValue': 16}, {'property': 0, 'specialTag': 0, 'tags': 4096, 'type': 1, 'implicitValue': 0.1, 'implicitMaxValue': 0.24}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Desert Mask', 'subTypeId': 45, 'levelRequirement': 32, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 32, 'implicitMaxValue': 32}, {'property': 11, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.1, 'implicitMaxValue': 0.24}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 1, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Dusk Hood', 'subTypeId': 46, 'levelRequirement': 38, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 26, 'implicitMaxValue': 26}, {'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 14, 'implicitMaxValue': 32}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 2, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Kelthan Mask', 'subTypeId': 47, 'levelRequirement': 53, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 46, 'implicitMaxValue': 46}, {'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.18, 'implicitMaxValue': 0.36}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 4, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Blood Cowl', 'subTypeId': 48, 'levelRequirement': 57, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 86, 'implicitMaxValue': 86}, {'property': 51, 'specialTag': 1, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.2}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 6, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Scalebane Grimace', 'subTypeId': 49, 'levelRequirement': 63, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 94, 'implicitMaxValue': 94}, {'property': 0, 'specialTag': 0, 'tags': 4096, 'type': 1, 'implicitValue': 0.2, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 8, 'uniques': {}}"
0,Helmets,Helmet,0,4,0,"{'x': 2, 'y': 2}",0,0,0,0,0,1,0,0,1,"[[24], [16, 17], [32, 33], [8, 9], [42, 43]]","{'displayName': 'Umbral Visage', 'subTypeId': 50, 'levelRequirement': 70, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 78, 'implicitMaxValue': 78}, {'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.25}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 16, 'subClassRequirement': 0, 'IMSetTier': 7, 'uniques': {}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Refuge Armor', 'subTypeId': 0, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 20, 'implicitMaxValue': 20}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {'1': {'displayName': 'The Falcon', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 45, 'property': 11, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': '15% increased movement speed if you have hit an enemy in the last 5 seconds', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': ' May the dying breaths of your enemies put air beneath your wings', 'sprite': 'IIwBhrB2cg.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Leather Coat', 'subTypeId': 1, 'levelRequirement': 5, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 25, 'implicitMaxValue': 25}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 1, 'uniques': {'1': {'displayName': 'Doublet of Onos Tull', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 0.4, 'property': 1, 'specialTag': 2, 'tags': 8192, 'type': 0, 'hideStatMod': 1}, {'value': 1, 'property': 42, 'specialTag': 2, 'tags': 8192, 'type': 0, 'hideStatMod': 1}, {'value': 60, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': 'Minions have +40% Chance to Bleed on Hit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Minions have 100% Increased Bleed Duration', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'The horns of the Immortal Empire fill the hearts of the living with fear, and the bones of the dead with glory', 'sprite': 'IIwBhvB2cg.png', 'hideLevelRequirement': True}, '2': {'displayName': 'Prism Wraps', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 2, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': -0.3, 'property': 6, 'specialTag': 0, 'tags': 128, 'type': 2, 'hideStatMod': 0}, {'value': 0.3, 'property': 0, 'specialTag': 0, 'tags': 128, 'type': 1, 'hideStatMod': 0}, {'value': 3, 'property': 51, 'specialTag': 2, 'tags': 128, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [], 'loreText': 'the elements shift like light through a prism, if you control the prism you control the elements', 'sprite': 'IIwBhvB2ECYg.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Iron Armor', 'subTypeId': 2, 'levelRequirement': 15, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 50, 'implicitMaxValue': 50}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 2, 'uniques': {'1': {'displayName': ""Urzil's Pride"", 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 25, 'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 40, 'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 9, 'property': 19, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': '2% increased mana regeneration per 100 points of armour', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'Strength of mind and strength of body are a potent combination', 'sprite': 'IIwBhpAmB2cg.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Noble Raiment', 'subTypeId': 3, 'levelRequirement': 23, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 32, 'implicitMaxValue': 32}, {'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 7}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 8, 'uniques': {'1': {'displayName': 'Exsanguinous', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 0.2, 'property': 2, 'specialTag': 0, 'tags': 65536, 'type': 1, 'hideStatMod': 1}, {'value': 0.2, 'property': 3, 'specialTag': 0, 'tags': 65536, 'type': 1, 'hideStatMod': 1}, {'value': 0.2, 'property': 9, 'specialTag': 0, 'tags': 65536, 'type': 1, 'hideStatMod': 1}], 'descriptionParts': [{'description': 'You lose 20% of your current health per second', 'altText': 'This is not affected by increases and reductions to health drain effects', 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Gain 20% of your missing health as ward per second', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '20% increased attack speed, cast speed, and movement speed if you have used a potion in the past 4 seconds', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Immunity to Bleed at low health', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'Crazed is the mind of a blood starved Lich', 'sprite': 'IIwBhpBmB2cg.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Banded Armor', 'subTypeId': 4, 'levelRequirement': 27, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 85, 'implicitMaxValue': 85}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 4, 'uniques': {'1': {'displayName': ""Yrun's Wisdom"", 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 65, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': '+30 melee cold damage when above 65% health', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '30% of melee damage leeched as health when below 65% health', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'Yrun was wise in battle, but not in his betrayal of Heorot.', 'sprite': 'IIwBhpAWB2cg.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Copper Plate', 'subTypeId': 5, 'levelRequirement': 41, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 114, 'implicitMaxValue': 114}, {'property': 15, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.14}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 5, 'uniques': {'1': {'displayName': 'Titan Heart', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 50, 'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': -1, 'property': 17, 'specialTag': 0, 'tags': 0, 'type': 2, 'hideStatMod': 1}, {'value': -0.1, 'property': 6, 'specialTag': 0, 'tags': 0, 'type': 2, 'hideStatMod': 0}, {'value': 0.3, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}], 'descriptionParts': [{'description': 'You do not regenerate health', 'altText': 'You can still regain health through methods other than health regen', 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'Heart of stone, blood of gravel', 'sprite': 'IIwBhpBWB2cg.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Gladiator Armor', 'subTypeId': 6, 'levelRequirement': 60, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 220, 'implicitMaxValue': 220}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 6, 'uniques': {}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Forest Garb', 'subTypeId': 7, 'levelRequirement': 35, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 74, 'implicitMaxValue': 74}, {'property': 44, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 7, 'uniques': {'1': {'displayName': 'Valeroot', 'overrideLevelRequirement': 0, 'levelRequirement': 0, 'uniqueId': 1, 'setId': 0, 'rerollChance': 0, 'noWorldDrops': 0, 'isFractureUnique': 0, 'isSetUnique': 0, 'isLegendary': 0, 'basicMods': [{'value': 0.4, 'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 40, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 40, 'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 40, 'property': 85, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}], 'descriptionParts': [{'description': '10% chance to summon a Vale Spirit when you cast a Physical or Buff Spell', 'altText': 'Vale spritis are immortal spell casting minions that last for 15 seconds', 'setPart': 0, 'setItemRequirement': 0}], 'loreText': 'The roots of Eterra grow through stone and flesh and time', 'sprite': 'IIwBhpB2TyA.png', 'hideLevelRequirement': True}}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Outcast Rags', 'subTypeId': 8, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 17, 'implicitMaxValue': 17}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Witch Robes', 'subTypeId': 9, 'levelRequirement': 5, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 7, 'implicitMaxValue': 7}, {'property': 3, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.12}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 1, 'uniques': {}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Ribbed Cuirass', 'subTypeId': 10, 'levelRequirement': 14, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 47, 'implicitMaxValue': 47}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 2, 'uniques': {}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Coven Robes', 'subTypeId': 11, 'levelRequirement': 31, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 39, 'implicitMaxValue': 39}, {'property': 0, 'specialTag': 0, 'tags': 256, 'type': 1, 'implicitValue': 0.15, 'implicitMaxValue': 0.4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 4, 'uniques': {}}"
1,Body Armor,Body Armour,1,4,0.5,"{'x': 2, 'y': 3}",1,0,0,0,0,1,0,0,1,"[[24, 25], [16, 17], [32, 33], [8, 9], [43, 44]]","{'displayName': 'Heretic Armor', 'subTypeId': 12, 'levelRequirement': 46, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 10, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 109, 'implicitMaxValue': 109}, {'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 15, 'implicitMaxValue': 33}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 8, 'subClassRequirement': 0, 'IMSetTier': 3, 'uniques': {}}"
